customer_id,customer_name,product_category,purchase_amount,delivery_status,payment_status,customer_age,customer_gender,product_rating,shipping_region,loyalty_status,country
9748.0,emily brown,clothing,238.0,,completed,47,Male,,west,Standard,usa
9749.0,sarah williams,electronics,285.0,delivered,,31,Female,2.0,west,Gold,canada
9750.0,david williams,electronics,160.15555103700692,delivered,pending,50,Female,2.0,west,Standard,spain
9751.0,,books,255.0,pending,completed,52,Female,4.0,west,Gold,brazil
9752.0,emily williams,unknown,237.0,delivered,completed,28,Female,2.0,,Platinum,uk
9753.0,david smith,appliances,34.0,delivered,completed,21,Female,1.0,west,Gold,mexico
9754.0,vivaan singh,appliances,157.0,cancelled,,69,Male,,north,Gold,india
,jennifer jones,books,251.0,delivered,pending,50,Female,1.0,north,Silver,unknown
9756.0,jennifer miller,clothing,160.15555103700692,delivered,completed,23,Male,2.0,north,Gold,uk
9757.0,michael jones,appliances,96.0,delivered,pending,45,Male,1.0,north,Silver,russia
9758.0,jennifer miller,books,155.0,delivered,,27,Male,3.0,south,Gold,usa
9759.0,,appliances,129.0,cancelled,completed,53,Male,3.0,north,Standard,germany
9760.0,vivaan sharma,books,160.15555103700692,pending,pending,66,Female,3.0,,Platinum,india
9761.0,emily miller,electronics,209.0,delivered,completed,43,Female,1.0,east,Gold,germany
9762.0,john jones,books,92.0,cancelled,completed,47,Unknown,3.0,south,Silver,usa
9763.0,michael garcia,electronics,192.0,pending,completed,39,Female,3.0,west,Platinum,france
9764.0,emily smith,appliances,54.0,delivered,cancelled,22,Female,1.0,north,Platinum,france
9765.0,john williams,books,229.0,delivered,completed,19,Male,2.0,north,Platinum,germany
9766.0,,appliances,152.0,delivered,completed,43,Female,3.0,south,Silver,china
9767.0,sarah miller,electronics,217.0,delivered,completed,33,Female,,,Gold,unknown
9768.0,,books,51.0,delivered,completed,24,Female,4.0,west,Platinum,italy
,michael jones,appliances,155.0,,completed,38,Male,,west,Platinum,mexico
,john jones,unknown,267.0,,completed,52,Male,3.0,south,Platinum,south africa
9771.0,michael johnson,appliances,165.0,shipped,pending,63,Female,1.0,,Platinum,mexico
,jennifer johnson,clothing,160.15555103700692,,completed,39,Unknown,2.0,east,Platinum,spain
9773.0,jennifer jones,electronics,253.0,delivered,completed,43,Male,1.0,south,Platinum,mexico
9774.0,daniel johnson,electronics,63.0,shipped,pending,65,Male,1.0,east,Gold,brazil
,michael jones,electronics,51.0,,completed,39,Male,4.0,east,Platinum,japan
,john brown,books,160.15555103700692,delivered,completed,23,Female,3.0,,Platinum,china
,jessica johnson,books,47.0,delivered,completed,50,Female,1.0,west,Platinum,brazil
9778.0,david garcia,books,179.0,shipped,completed,56,Male,4.0,west,Standard,south africa
9779.0,vivaan kumar,clothing,160.15555103700692,cancelled,completed,60,Unknown,2.0,,Silver,india
9780.0,john williams,clothing,37.0,,completed,42,Male,1.0,west,Silver,brazil
9781.0,jennifer jones,electronics,122.0,,completed,35,Male,,south,Platinum,russia
9782.0,daniel johnson,clothing,89.0,delivered,pending,43,Male,1.0,north,Gold,australia
9783.0,aarav sharma,unknown,138.0,shipped,completed,52,Male,2.0,east,Gold,india
9784.0,david miller,electronics,160.15555103700692,delivered,completed,41,Female,4.0,east,Silver,mexico
9785.0,daniel davis,electronics,179.0,delivered,completed,57,Male,2.0,south,Standard,japan
9786.0,,unknown,251.0,delivered,completed,57,Female,1.0,west,Standard,mexico
9787.0,vidya singh,electronics,167.0,delivered,completed,40,Female,4.0,south,Standard,india
9788.0,emily brown,clothing,262.0,delivered,completed,50,Female,1.0,north,Gold,south korea
9789.0,,books,54.0,delivered,completed,46,Male,4.0,south,Silver,unknown
9790.0,daniel garcia,appliances,258.0,delivered,,27,Male,,south,Gold,germany
9791.0,,clothing,168.0,delivered,,32,Female,4.0,south,Platinum,south korea
,jennifer miller,appliances,130.0,,completed,27,Female,3.0,east,Platinum,mexico
9793.0,sarah davis,appliances,36.0,delivered,completed,43,Male,2.0,north,Silver,uk
9794.0,john davis,electronics,245.0,delivered,completed,57,Male,,west,Gold,uk
9795.0,john garcia,electronics,159.0,cancelled,pending,46,Male,4.0,east,Gold,usa
9796.0,,clothing,163.0,pending,cancelled,51,Male,1.0,east,Platinum,unknown
9797.0,jennifer johnson,appliances,279.0,delivered,completed,35,Male,,south,Gold,unknown
9798.0,,unknown,236.0,cancelled,completed,19,Female,2.0,east,Platinum,south africa
9799.0,vivaan kumar,electronics,181.0,delivered,completed,42,Male,3.0,north,Platinum,india
9800.0,michael miller,appliances,111.0,delivered,completed,38,Female,,north,Gold,spain
9801.0,jennifer johnson,clothing,193.0,delivered,completed,68,Female,4.0,west,Standard,germany
9802.0,jessica brown,clothing,224.0,delivered,completed,48,Female,2.0,,Gold,south korea
,michael garcia,unknown,172.0,delivered,completed,39,Female,3.0,east,Gold,brazil
9804.0,aarav kumar,clothing,122.0,delivered,completed,26,Male,2.0,west,Silver,india
9805.0,jessica garcia,electronics,221.0,delivered,completed,44,Female,2.0,east,Standard,unknown
9806.0,david brown,appliances,299.0,delivered,pending,42,Female,1.0,east,Platinum,japan
,sarah williams,electronics,84.0,pending,completed,42,Male,2.0,north,Standard,australia
9808.0,jennifer davis,unknown,136.0,delivered,completed,44,Male,,north,Platinum,russia
9809.0,,books,172.0,pending,completed,27,Female,3.0,west,Silver,france
,david brown,clothing,175.0,delivered,cancelled,43,Male,1.0,north,Gold,russia
9811.0,jessica garcia,books,183.0,cancelled,,21,Unknown,2.0,east,Gold,australia
9812.0,daniel jones,electronics,101.0,delivered,completed,38,Male,2.0,,Standard,mexico
9813.0,jennifer williams,books,25.0,cancelled,completed,47,Male,4.0,west,Silver,russia
9814.0,jessica williams,unknown,86.0,shipped,completed,50,Unknown,2.0,,Platinum,japan
9815.0,,clothing,257.0,delivered,,60,Unknown,,,Silver,germany
,jessica johnson,unknown,91.0,delivered,completed,43,Male,3.0,west,Platinum,brazil
9817.0,michael smith,electronics,114.0,delivered,cancelled,19,Male,,north,Silver,south africa
9818.0,john smith,unknown,97.0,cancelled,completed,40,Unknown,3.0,south,Platinum,canada
9819.0,,clothing,86.0,delivered,completed,48,Male,2.0,west,Silver,china
9820.0,jennifer brown,appliances,195.0,delivered,,21,Female,4.0,east,Standard,brazil
9821.0,jessica smith,clothing,191.0,delivered,cancelled,64,Unknown,1.0,east,Platinum,unknown
9822.0,emily garcia,books,274.0,delivered,completed,37,Female,2.0,west,Standard,china
9823.0,michael williams,appliances,82.0,delivered,completed,43,Unknown,1.0,north,Standard,italy
9824.0,sarah jones,books,160.15555103700692,cancelled,completed,62,Female,3.0,south,Gold,canada
9825.0,emily davis,electronics,211.0,delivered,,18,Male,4.0,south,Gold,brazil
9826.0,,unknown,90.0,cancelled,completed,19,Male,,north,Standard,germany
9827.0,david smith,unknown,248.0,delivered,completed,23,Female,1.0,west,Gold,russia
9828.0,,appliances,82.0,delivered,completed,24,Male,2.0,south,Platinum,usa
9829.0,vidya kumar,books,264.0,delivered,completed,68,Female,1.0,north,Silver,india
9830.0,john brown,appliances,26.0,pending,completed,21,Male,4.0,east,Platinum,spain
9831.0,jennifer garcia,books,279.0,delivered,completed,35,Female,3.0,west,Gold,unknown
9832.0,sarah johnson,unknown,108.0,delivered,completed,58,Female,3.0,south,Gold,unknown
9833.0,david brown,appliances,160.15555103700692,delivered,completed,43,Male,4.0,,Gold,australia
9834.0,sarah johnson,appliances,223.0,delivered,pending,22,Female,4.0,west,Gold,unknown
9835.0,daniel miller,appliances,153.0,pending,completed,42,Male,3.0,west,Platinum,japan
9836.0,sarah johnson,appliances,160.15555103700692,delivered,completed,18,Unknown,,,Platinum,france
9837.0,jessica brown,electronics,40.0,delivered,pending,51,Unknown,1.0,south,Silver,mexico
9838.0,aarav patel,appliances,147.0,delivered,,20,Female,,south,Silver,india
9839.0,aarav patel,clothing,214.0,delivered,completed,34,Female,2.0,north,Platinum,india
,jennifer williams,electronics,213.0,delivered,completed,49,Male,,east,Platinum,italy
9841.0,jennifer johnson,clothing,203.0,delivered,completed,41,Female,3.0,south,Gold,mexico
9842.0,michael smith,appliances,266.0,delivered,pending,19,Male,2.0,east,Gold,france
9843.0,daniel johnson,books,179.0,delivered,,43,Male,,,Silver,usa
9844.0,sarah williams,clothing,213.0,delivered,completed,51,Male,4.0,south,Silver,usa
9845.0,john johnson,unknown,129.0,,pending,25,Male,4.0,,Silver,japan
9846.0,john johnson,clothing,85.0,delivered,completed,62,Male,,north,Platinum,japan
9847.0,vidya singh,appliances,160.15555103700692,delivered,completed,63,Male,3.0,north,Silver,india
,jessica williams,appliances,79.0,delivered,completed,43,Male,1.0,north,Platinum,brazil
9849.0,emily jones,appliances,137.0,delivered,,26,Male,3.0,east,Standard,russia
9850.0,emily williams,books,63.0,pending,completed,45,Male,3.0,west,Silver,russia
9851.0,sarah johnson,clothing,229.0,delivered,completed,36,Male,1.0,west,Platinum,china
9852.0,david williams,electronics,55.0,delivered,completed,37,Unknown,4.0,north,Platinum,canada
9853.0,jennifer garcia,electronics,160.15555103700692,delivered,completed,24,Female,2.0,south,Silver,china
9854.0,emily johnson,electronics,110.0,delivered,completed,43,Male,1.0,east,Silver,italy
,jessica smith,electronics,231.0,pending,cancelled,52,Male,1.0,north,Standard,south korea
9856.0,jennifer miller,appliances,241.0,delivered,completed,36,Male,3.0,west,Silver,uk
,,clothing,236.0,delivered,completed,34,Female,2.0,north,Gold,india
9858.0,john jones,clothing,242.0,delivered,completed,43,Male,3.0,north,Gold,china
9859.0,daniel garcia,books,117.0,shipped,completed,43,Unknown,2.0,north,Gold,france
9860.0,jennifer smith,clothing,38.0,cancelled,completed,24,Male,1.0,west,Silver,canada
9861.0,daniel williams,clothing,45.0,,cancelled,44,Female,2.0,west,Gold,russia
9862.0,sarah davis,clothing,47.0,shipped,completed,56,Male,3.0,south,Silver,mexico
9863.0,jessica smith,books,83.0,delivered,completed,47,Female,2.0,west,Gold,italy
9864.0,john davis,electronics,242.0,delivered,completed,40,Male,2.0,north,Platinum,italy
9865.0,sarah garcia,clothing,99.0,delivered,completed,37,Male,2.0,west,Silver,france
9866.0,sarah smith,books,70.0,delivered,,43,Female,3.0,south,Gold,south africa
9867.0,john brown,unknown,121.0,delivered,completed,43,Female,1.0,,Gold,spain
9868.0,david williams,appliances,195.0,pending,completed,43,Female,4.0,south,Silver,canada
,jessica davis,books,29.0,delivered,completed,43,Unknown,1.0,north,Platinum,canada
9870.0,emily smith,electronics,256.0,delivered,completed,31,Female,2.0,north,Gold,italy
,jennifer garcia,clothing,119.0,delivered,completed,65,Unknown,4.0,,Silver,mexico
9872.0,jessica garcia,books,247.0,delivered,cancelled,48,Male,,south,Standard,brazil
,jennifer brown,electronics,83.0,delivered,cancelled,44,Male,2.0,north,Platinum,china
9874.0,sarah davis,books,38.0,delivered,completed,26,Male,1.0,south,Silver,unknown
9875.0,michael smith,books,160.0,delivered,completed,40,Female,3.0,west,Gold,australia
9876.0,sarah davis,books,44.0,delivered,completed,43,Male,2.0,west,Gold,japan
9877.0,emily smith,books,247.0,delivered,pending,64,Male,,north,Silver,mexico
9878.0,michael brown,books,108.0,delivered,cancelled,40,Female,2.0,east,Platinum,russia
9879.0,sarah johnson,electronics,111.0,delivered,pending,27,Male,,west,Gold,usa
9880.0,jennifer jones,clothing,61.0,delivered,completed,19,Male,4.0,south,Platinum,mexico
9881.0,,clothing,100.0,delivered,completed,54,Female,1.0,north,Silver,italy
9882.0,sarah miller,clothing,126.0,delivered,completed,57,Female,4.0,east,Standard,italy
9883.0,michael garcia,clothing,130.0,,,55,Female,3.0,north,Gold,mexico
9884.0,vivaan singh,electronics,296.0,,completed,55,Female,2.0,north,Platinum,india
9885.0,david miller,appliances,233.0,shipped,,18,Female,2.0,east,Platinum,south korea
9886.0,emily smith,appliances,250.0,pending,completed,65,Male,1.0,south,Platinum,mexico
9887.0,daniel johnson,electronics,140.0,delivered,,35,Female,1.0,west,Silver,unknown
,michael smith,electronics,160.15555103700692,delivered,completed,52,Female,4.0,south,Standard,china
9889.0,jennifer jones,books,227.0,delivered,cancelled,43,Male,2.0,east,Gold,unknown
9890.0,jessica johnson,books,276.0,delivered,completed,61,Female,4.0,east,Standard,germany
,david davis,books,204.0,delivered,,59,Female,2.0,,Silver,australia
9892.0,sarah brown,clothing,199.0,pending,cancelled,39,Male,2.0,west,Silver,russia
9893.0,sarah johnson,unknown,67.0,delivered,completed,42,Male,,east,Gold,unknown
9894.0,jennifer brown,appliances,160.15555103700692,delivered,completed,59,Male,2.0,east,Platinum,south korea
9895.0,john davis,clothing,38.0,delivered,completed,43,Male,,west,Silver,japan
9896.0,sarah davis,books,65.0,delivered,completed,26,Male,1.0,west,Standard,south korea
,sarah smith,clothing,75.0,delivered,completed,44,Male,3.0,south,Standard,france
9898.0,daniel davis,appliances,248.0,,cancelled,28,Female,3.0,east,Gold,germany
9899.0,daniel johnson,books,164.0,delivered,,68,Male,4.0,east,Platinum,japan
,john miller,appliances,160.15555103700692,pending,completed,44,Male,4.0,south,Platinum,south africa
9901.0,jessica brown,appliances,160.15555103700692,delivered,cancelled,57,Male,4.0,north,Platinum,south korea
9902.0,michael davis,appliances,244.0,pending,completed,45,Male,1.0,west,Gold,uk
9903.0,vidya singh,books,160.15555103700692,delivered,completed,35,Unknown,2.0,west,Silver,india
9904.0,jessica brown,electronics,169.0,delivered,,53,Male,3.0,north,Silver,australia
9905.0,daniel miller,books,179.0,delivered,completed,51,Female,4.0,south,Gold,canada
9906.0,sarah garcia,appliances,175.0,,completed,30,Female,4.0,south,Platinum,unknown
9907.0,jennifer garcia,books,175.0,delivered,completed,63,Unknown,2.0,south,Silver,usa
9908.0,jessica brown,appliances,221.0,delivered,,43,Female,4.0,south,Silver,unknown
9909.0,sarah williams,electronics,136.0,delivered,completed,47,Male,3.0,east,Gold,brazil
,michael jones,clothing,173.0,delivered,completed,43,Female,1.0,east,Platinum,brazil
9911.0,,electronics,138.0,delivered,completed,39,Female,4.0,south,Silver,france
9912.0,daniel davis,electronics,218.0,pending,,41,Female,2.0,west,Platinum,south korea
9913.0,jennifer davis,clothing,282.0,delivered,completed,43,Female,3.0,north,Gold,canada
,john davis,books,203.0,delivered,completed,47,Male,3.0,north,Gold,unknown
9915.0,michael davis,unknown,160.15555103700692,cancelled,completed,43,Female,1.0,west,Standard,spain
9916.0,daniel johnson,books,185.0,pending,completed,55,Male,3.0,,Standard,mexico
9917.0,sarah jones,books,94.0,delivered,completed,37,Female,1.0,south,Silver,canada
9918.0,daniel jones,appliances,255.0,,,23,Male,3.0,,Silver,mexico
9919.0,,appliances,291.0,delivered,completed,50,Female,2.0,,Platinum,usa
9920.0,emily brown,clothing,198.0,shipped,completed,64,Male,1.0,east,Platinum,canada
9921.0,jennifer johnson,electronics,160.15555103700692,pending,completed,55,Female,3.0,north,Silver,south africa
9922.0,michael brown,unknown,94.0,shipped,pending,32,Male,3.0,north,Gold,spain
9923.0,jennifer williams,books,163.0,delivered,completed,32,Male,4.0,,Gold,japan
9924.0,emily johnson,appliances,207.0,delivered,completed,49,Female,2.0,north,Silver,australia
9925.0,david johnson,clothing,160.15555103700692,delivered,completed,31,Female,4.0,east,Standard,south africa
9926.0,daniel johnson,clothing,160.15555103700692,delivered,completed,59,Female,4.0,east,Silver,china
9927.0,,appliances,160.15555103700692,pending,,25,Female,3.0,east,Gold,south korea
,jennifer smith,appliances,160.15555103700692,delivered,pending,53,Female,1.0,west,Gold,canada
9929.0,sarah brown,appliances,160.15555103700692,delivered,completed,39,Male,3.0,north,Gold,germany
9930.0,david brown,books,129.0,shipped,completed,43,Male,3.0,east,Silver,china
9931.0,sarah garcia,appliances,97.0,delivered,completed,37,Unknown,2.0,west,Silver,germany
9932.0,,electronics,21.0,delivered,completed,41,Female,2.0,,Gold,australia
9933.0,,clothing,295.0,,,38,Female,3.0,south,Gold,unknown
9934.0,david davis,appliances,188.0,cancelled,completed,43,Female,2.0,east,Gold,spain
9935.0,,appliances,259.0,pending,completed,66,Female,4.0,north,Gold,uk
9936.0,jennifer jones,unknown,42.0,delivered,cancelled,40,Male,3.0,north,Platinum,unknown
9937.0,john jones,books,191.0,delivered,completed,41,Male,4.0,south,Silver,italy
9938.0,emily brown,clothing,212.0,delivered,completed,56,Male,3.0,west,Platinum,italy
9939.0,john jones,unknown,188.0,delivered,completed,61,Female,4.0,east,Gold,japan
9940.0,john johnson,clothing,137.0,delivered,pending,40,Female,1.0,south,Gold,usa
9941.0,david jones,appliances,25.0,shipped,completed,21,Female,3.0,north,Platinum,uk
9942.0,jessica garcia,unknown,151.0,delivered,completed,43,Male,1.0,west,Platinum,italy
,,electronics,112.0,delivered,completed,21,Female,1.0,west,Platinum,south africa
9944.0,,electronics,270.0,pending,completed,47,Female,3.0,east,Gold,brazil
9945.0,sarah smith,electronics,29.0,pending,completed,65,Female,2.0,east,Silver,germany
,jennifer smith,clothing,70.0,delivered,completed,45,Male,3.0,east,Silver,mexico
9947.0,,unknown,148.0,cancelled,,48,Male,3.0,south,Standard,germany
9948.0,,unknown,268.0,cancelled,completed,50,Male,2.0,north,Platinum,unknown
9949.0,,appliances,121.0,cancelled,pending,67,Male,4.0,east,Platinum,uk
9950.0,daniel miller,books,102.0,shipped,completed,36,Male,2.0,south,Gold,uk
9951.0,jennifer smith,books,210.0,pending,completed,27,Male,4.0,south,Platinum,canada
9952.0,david davis,books,160.15555103700692,delivered,cancelled,42,Female,1.0,east,Gold,south africa
9953.0,john garcia,books,256.0,delivered,completed,54,Female,3.0,south,Silver,canada
9954.0,jessica smith,appliances,296.0,delivered,completed,30,Female,2.0,north,Gold,unknown
9955.0,daniel davis,clothing,188.0,delivered,completed,23,Male,2.0,east,Platinum,unknown
9956.0,john davis,electronics,163.0,delivered,cancelled,47,Male,4.0,south,Gold,unknown
9957.0,sarah jones,books,203.0,delivered,completed,40,Male,1.0,south,Gold,australia
,michael johnson,clothing,64.0,delivered,pending,53,Male,3.0,east,Standard,australia
9959.0,sarah williams,books,262.0,cancelled,completed,33,Female,2.0,south,Gold,spain
9960.0,daniel williams,books,287.0,shipped,completed,43,Female,4.0,north,Gold,unknown
9961.0,emily jones,electronics,272.0,delivered,completed,33,Male,1.0,south,Gold,unknown
9962.0,daniel davis,electronics,231.0,delivered,,43,Male,1.0,west,Silver,unknown
9963.0,,electronics,196.0,shipped,completed,18,Male,4.0,north,Silver,unknown
9964.0,jessica davis,books,40.0,shipped,pending,39,Female,1.0,east,Silver,france
9965.0,david garcia,unknown,71.0,cancelled,completed,35,Male,4.0,east,Platinum,japan
9966.0,,books,252.0,,completed,53,Female,4.0,south,Silver,india
9967.0,sarah jones,electronics,142.0,,completed,28,Female,4.0,west,Platinum,south africa
9968.0,michael garcia,appliances,160.15555103700692,delivered,completed,37,Male,1.0,,Silver,south korea
9969.0,jennifer brown,clothing,233.0,delivered,completed,27,Male,3.0,south,Gold,china
,jennifer smith,appliances,154.0,pending,cancelled,65,Male,3.0,north,Gold,japan
9971.0,john davis,books,237.0,delivered,,27,Female,2.0,east,Silver,canada
9972.0,,books,107.0,shipped,completed,54,Female,,east,Silver,italy
,sarah miller,appliances,299.0,delivered,cancelled,67,Female,2.0,west,Platinum,south korea
9974.0,,books,160.15555103700692,pending,completed,39,Female,2.0,east,Platinum,india
9975.0,john davis,clothing,160.15555103700692,delivered,pending,28,Female,2.0,,Platinum,italy
9976.0,daniel smith,books,155.0,,pending,52,Unknown,4.0,,Gold,china
9977.0,,unknown,201.0,delivered,completed,26,Male,2.0,north,Silver,france
9978.0,david garcia,appliances,284.0,,completed,32,Male,4.0,,Platinum,spain
,sarah johnson,appliances,278.0,delivered,cancelled,68,Male,1.0,south,Silver,uk
9980.0,sarah davis,books,201.0,cancelled,completed,43,Female,4.0,south,Silver,russia
9981.0,daniel williams,clothing,40.0,shipped,completed,54,Unknown,,south,Standard,south africa
9982.0,jennifer garcia,unknown,215.0,,completed,23,Male,4.0,south,Gold,germany
9983.0,,electronics,231.0,pending,completed,53,Male,3.0,south,Gold,japan
9984.0,sarah jones,electronics,35.0,delivered,completed,61,Female,,south,Platinum,australia
9985.0,michael williams,electronics,221.0,delivered,cancelled,43,Male,4.0,west,Silver,japan
9986.0,john brown,electronics,237.0,delivered,cancelled,20,Unknown,3.0,west,Platinum,russia
9987.0,,books,112.0,shipped,cancelled,27,Female,4.0,east,Silver,unknown
9988.0,emily smith,electronics,152.0,pending,completed,30,Male,1.0,west,Silver,spain
9989.0,emily brown,clothing,158.0,delivered,,21,Male,1.0,north,Silver,russia
9990.0,daniel davis,appliances,176.0,delivered,completed,57,Female,2.0,west,Gold,south africa
9991.0,jennifer miller,appliances,89.0,,completed,50,Male,3.0,south,Gold,russia
9992.0,sarah williams,electronics,160.15555103700692,delivered,,69,Unknown,4.0,west,Silver,japan
9993.0,sarah smith,electronics,254.0,delivered,completed,51,Female,4.0,north,Platinum,south africa
9994.0,sarah smith,electronics,231.0,delivered,cancelled,53,Male,3.0,east,Platinum,china
9995.0,,books,79.0,delivered,completed,50,Female,3.0,west,Gold,usa
9996.0,vivaan patel,appliances,271.0,delivered,pending,38,Male,2.0,north,Silver,unknown
9997.0,david brown,unknown,21.0,delivered,completed,56,Male,2.0,west,Gold,france
9998.0,jessica garcia,clothing,255.0,delivered,completed,22,Unknown,2.0,east,Platinum,australia
9999.0,emily jones,electronics,38.0,delivered,completed,62,Male,2.0,west,Platinum,mexico
10000.0,emily johnson,appliances,160.15555103700692,delivered,completed,30,Male,1.0,north,Standard,brazil
10001.0,sarah smith,electronics,97.0,delivered,completed,57,Female,3.0,east,Silver,unknown
10002.0,sarah garcia,appliances,47.0,delivered,cancelled,34,Unknown,2.0,east,Gold,france
10003.0,jessica brown,electronics,67.0,delivered,completed,27,Male,,east,Gold,usa
10004.0,daniel garcia,unknown,115.0,delivered,completed,27,Female,4.0,east,Gold,italy
10005.0,michael garcia,electronics,184.0,shipped,,19,Male,2.0,south,Silver,france
10006.0,sarah williams,clothing,195.0,delivered,completed,55,Male,2.0,,Silver,unknown
10007.0,jessica davis,clothing,92.0,delivered,completed,38,Unknown,4.0,west,Platinum,unknown
10008.0,aarav singh,electronics,48.0,delivered,completed,18,Male,2.0,west,Silver,unknown
10009.0,jessica williams,clothing,176.0,,completed,43,Female,3.0,east,Standard,italy
10010.0,daniel garcia,unknown,298.0,pending,completed,35,Male,1.0,north,Silver,brazil
10011.0,david jones,electronics,26.0,delivered,completed,52,Unknown,4.0,north,Gold,uk
10012.0,michael johnson,electronics,201.0,delivered,completed,56,Male,1.0,south,Standard,australia
10013.0,david jones,clothing,128.0,delivered,completed,43,Male,2.0,north,Platinum,russia
10014.0,jennifer garcia,clothing,225.0,delivered,,39,Female,1.0,east,Gold,germany
10015.0,john johnson,electronics,253.0,delivered,,20,Unknown,2.0,west,Standard,uk
10016.0,david williams,books,206.0,delivered,,23,Female,2.0,west,Gold,france
10017.0,david jones,unknown,27.0,delivered,completed,53,Unknown,4.0,east,Gold,south korea
10018.0,jennifer jones,clothing,72.0,delivered,completed,33,Female,3.0,north,Silver,china
10019.0,sarah jones,appliances,218.0,delivered,cancelled,20,Female,,,Silver,south africa
,sarah garcia,books,156.0,pending,completed,53,Male,1.0,south,Standard,china
10021.0,michael garcia,books,160.15555103700692,delivered,completed,28,Female,2.0,west,Platinum,spain
10022.0,david jones,electronics,191.0,delivered,completed,34,Female,3.0,north,Silver,south korea
10023.0,emily johnson,books,105.0,delivered,completed,36,Female,2.0,south,Platinum,russia
10024.0,sarah williams,electronics,65.0,delivered,completed,25,Female,4.0,north,Silver,brazil
10025.0,emily garcia,appliances,205.0,pending,cancelled,31,Female,4.0,,Silver,uk
10026.0,john garcia,books,175.0,delivered,completed,43,Male,3.0,south,Platinum,unknown
10027.0,emily williams,clothing,28.0,delivered,,65,Male,1.0,west,Platinum,australia
10028.0,daniel brown,appliances,134.0,delivered,completed,42,Female,3.0,north,Silver,mexico
10029.0,michael williams,electronics,173.0,delivered,completed,43,Unknown,1.0,,Gold,japan
10030.0,michael davis,appliances,149.0,delivered,cancelled,65,Male,1.0,,Platinum,russia
10031.0,jennifer smith,electronics,100.0,shipped,completed,27,Female,1.0,east,Platinum,unknown
10032.0,daniel davis,unknown,166.0,shipped,completed,49,Male,,west,Standard,japan
10033.0,aditi singh,electronics,288.0,delivered,cancelled,32,Female,2.0,south,Silver,unknown
10034.0,jessica johnson,books,152.0,cancelled,cancelled,21,Female,,north,Platinum,unknown
10035.0,,clothing,69.0,delivered,pending,45,Male,2.0,,Silver,italy
10036.0,,electronics,42.0,pending,pending,43,Female,2.0,,Gold,india
10037.0,jennifer smith,appliances,107.0,shipped,completed,30,Female,4.0,east,Platinum,south africa
,aditi kumar,electronics,131.0,,completed,29,Male,3.0,south,Gold,unknown
10039.0,jennifer williams,unknown,130.0,delivered,,32,Female,1.0,north,Platinum,japan
10040.0,sarah brown,electronics,160.15555103700692,cancelled,cancelled,46,Male,,,Gold,unknown
10041.0,john miller,appliances,173.0,delivered,completed,40,Female,2.0,south,Silver,japan
10042.0,david miller,clothing,76.0,delivered,completed,30,Male,1.0,north,Silver,france
10043.0,vidya patel,books,160.15555103700692,delivered,completed,55,Female,4.0,east,Platinum,india
10044.0,michael miller,clothing,175.0,shipped,completed,63,Male,3.0,south,Platinum,canada
10045.0,jennifer miller,unknown,132.0,cancelled,completed,52,Male,4.0,west,Gold,china
10046.0,daniel williams,appliances,66.0,delivered,completed,57,Male,1.0,east,Silver,usa
,david brown,clothing,257.0,,completed,29,Female,2.0,north,Silver,france
10048.0,jessica williams,electronics,125.0,delivered,completed,47,Unknown,,north,Gold,japan
10049.0,sarah johnson,unknown,206.0,cancelled,completed,43,Male,2.0,south,Platinum,china
10050.0,david jones,books,178.0,delivered,completed,22,Female,3.0,west,Gold,mexico
10051.0,jennifer miller,books,217.0,delivered,completed,19,Male,,east,Gold,spain
10052.0,david johnson,unknown,196.0,,completed,59,Female,2.0,south,Gold,south korea
10053.0,emily smith,appliances,280.0,delivered,completed,47,Unknown,1.0,west,Gold,russia
10054.0,john davis,clothing,162.0,delivered,completed,43,Female,3.0,east,Platinum,unknown
10055.0,jessica miller,books,216.0,pending,completed,27,Female,3.0,west,Gold,mexico
,jennifer brown,unknown,244.0,delivered,completed,26,Female,3.0,west,Silver,italy
10057.0,david williams,electronics,62.0,cancelled,cancelled,34,Female,2.0,east,Platinum,south africa
10058.0,daniel garcia,clothing,170.0,delivered,completed,55,Female,2.0,north,Gold,uk
10059.0,david williams,books,160.15555103700692,delivered,pending,47,Female,4.0,north,Gold,south korea
,emily johnson,electronics,149.0,delivered,completed,58,Female,2.0,west,Silver,uk
10061.0,david davis,clothing,274.0,shipped,completed,52,Female,2.0,west,Gold,south africa
10062.0,john garcia,appliances,233.0,delivered,completed,24,Male,4.0,south,Silver,mexico
10063.0,john jones,appliances,92.0,shipped,completed,29,Unknown,4.0,north,Silver,australia
10064.0,sarah williams,appliances,123.0,cancelled,completed,67,Male,3.0,,Gold,uk
10065.0,david miller,books,177.0,delivered,completed,59,Female,2.0,west,Platinum,france
,david davis,clothing,291.0,delivered,completed,51,Unknown,2.0,south,Platinum,italy
10067.0,daniel williams,clothing,257.0,shipped,completed,43,Male,2.0,,Gold,canada
10068.0,jessica jones,electronics,177.0,,completed,20,Male,3.0,south,Gold,russia
10069.0,john miller,electronics,128.0,delivered,pending,50,Male,3.0,east,Platinum,unknown
10070.0,john miller,electronics,28.0,delivered,completed,57,Male,,east,Gold,australia
10071.0,jennifer garcia,clothing,78.0,delivered,completed,30,Unknown,2.0,east,Gold,china
10072.0,vivaan sharma,electronics,211.0,delivered,cancelled,43,Male,1.0,south,Silver,india
10073.0,,clothing,155.0,,completed,57,Male,1.0,north,Platinum,canada
